year,computedCountyFips
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
,6051
2009,6053
2009,6053
2011,6053
2014,6053
2015,6053
2015,6053
2016,6053
2016,6053
2017,6053
2018,6053
2018,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
,6053
2014,6055
2018,6055
,6055
,6055
2007,6057
2007,6057
2007,6057
2007,6057
2007,6057
2010,6057
2010,6057
2010,6057
2010,6057
2010,6057
2010,6057
2013,6057
2013,6057
2014,6057
2015,6057
2015,6057
2016,6057
2016,6057
2016,6057
2016,6057
2017,6057
,6057
,6057
,6057
,6057
,6057
,6057
2006,6059
2007,6059
2007,6059
2007,6059
2008,6059
2008,6059
2008,6059
2008,6059
2008,6059
2009,6059
2009,6059
2009,6059
2009,6059
2010,6059
2010,6059
2010,6059
2010,6059
2010,6059
2011,6059
2012,6059
2012,6059
2016,6059
2017,6059
2017,6059
2017,6059
2018,6059
2013,6061
2014,6061
2016,6061
2016,6061
2016,6061
,6061
,6061
,6061
,6061
,6061
,6061
2014,6063
2014,6063
2015,6063
,6063
2015,6065
2017,6065
2017,6065
2018,6065
2014,6067
2017,6067
2017,6067
2008,6069
2008,6069
2010,6069
2011,6069
2016,6069
2016,6069
2017,6069
2017,6069
2018,6069
2009,6071
2010,6071
2010,6071
2010,6071
2016,6071
2017,6071
2017,6071
2017,6071
2017,6071
2017,6071
2017,6071
2018,6071
2018,6071
,6071
2003,6073
2003,6073
2006,6073
2011,6073
2011,6073
2012,6073
2012,6073
2012,6073
2012,6073
2012,6073
2012,6073
2013,6073
2013,6073
2014,6073
2015,6073
2015,6073
2016,6073
2016,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2017,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
2018,6073
,6073
,6073
,6073
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2010,6075
2011,6075
2012,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2013,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2014,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2015,6075
2016,6075
2016,6075
2016,6075
2016,6075
2016,6075
2016,6075
2016,6075
2016,6075
2016,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2017,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
2018,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
,6075
2007,6079
2009,6079
2010,6079
2015,6079
2016,6079
2006,6081
2008,6081
2012,6081
2012,6081
2013,6081
2013,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2014,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2015,6081
2016,6081
2016,6081
2016,6081
2016,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2017,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
2018,6081
,6081
,6081
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2012,6083
2014,6083
2015,6083
2015,6083
2016,6083
2016,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2017,6083
2018,6083
,6083
,6083
,6083
,6083
2007,6085
2008,6085
2008,6085
2009,6085
2013,6085
2013,6085
2014,6085
2014,6085
2014,6085
2014,6085
2014,6085
2014,6085
2014,6085
2014,6085
2015,6085
2015,6085
2015,6085
2015,6085
2015,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2016,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2017,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
2018,6085
,6085
,6085
,6085
,6085
,6085
,6085
,6085
2013,6087
2016,6087
2016,6087
2017,6087
2017,6087
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2007,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2009,6089
2012,6089
2015,6089
2015,6089
2015,6089
2016,6089
,6089
,6089
,6089
,6089
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2007,6091
2016,6091
,6091
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
